mangiafagioli,RT @artsbeat Broadway Musical on Strauss-Kahn Incident Planned nyti.ms/mQmsHx,Mon Oct 03 13:25:58 CDT 2011
veeteefunk,RT @artsbeat 'Red' and 'Carnage' Find New Life Well Beyond Broadway nyti.ms/pBvdnx,Mon Oct 03 12:39:51 CDT 2011
patientcare4u,RT @askch: High deductible #health ins plans on the rise says @nytimes Bucks Blog. What will this mean for #consumers?... http://t.co/XZwRTeDo,Fri Oct 07 21:22:10 CDT 2011
robertgreenwald,"RT @asmith83 Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy",Tue Oct 04 16:48:06 CDT 2011
murshedz,"RT @asmith83 Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy",Tue Oct 04 16:48:06 CDT 2011
idiosynchrissy,RT @AudreyRS: Me too! RT @arhanson Looking forward to reading this. Better Angels of Our Nature nyti.ms/pfWxH9 @idiosynchrissy @AudreyRS @lodesoffun,Fri Oct 07 15:36:42 CDT 2011
CrudeGoldTrader,RT @awabdy: @RobVandenberg Silicon Valley May Have Lost Its Way - http://nyti.ms/dqu97j,Sun Oct 02 10:28:50 CDT 2011
RayBeckerman,RT @ayahbdeir: thanks :) RT @fadig: The Kitchen Table Industrialist. Featuring @AyahBdeir founder of @littleBits #Arabinnovation http://t.co/1wkqLS3G,Sun Oct 02 08:15:50 CDT 2011
goodwyne,RT @BCAppelbaum: It is amazing to me that Bank of America's Web site still isn't working. nyti.ms/ppU3Qo,Tue Oct 04 21:33:34 CDT 2011
Congressgohome,RT @BCAppelbaum: On theory that every little bit helps  Washington moves toward passing trade deals. My latest: http://t.co/gIMObdhM,Wed Oct 05 05:24:55 CDT 2011
sledgwick,RT @BCUTweets: Banks are making profits however they can. Banking shouldn’t be expensive. You won’t have $5 Debit card fees with us!  http://t.co/HgPCvswe,Sun Oct 02 19:21:35 CDT 2011
foe_us,RT @beckytarbotton: RT @erichpica #TransCanada Pipeline Foes Allege Bias in U.S. E-Mails: nyti.ms/rkkMYT #nkxl @RAN,Mon Oct 03 19:59:21 CDT 2011
Rima_Regas,RT @bellaluna155: Mazel Tov!  Israeli Wins Chemistry Nobel for Quasicrystals - NYTimes.com http://t.co/sY102hIY… (cont) http://t.co/Zwd2l8cd,Wed Oct 05 09:52:41 CDT 2011
yuripides,RT @benschott: Secret restaurant hand signals  from shady nightclubs to NYC's 4* @elevenmadisonpark – nyti.ms/qCIXMe,Sun Oct 02 09:40:13 CDT 2011
FathomWaytoGo,RT @benschott: Secret restaurant hand signals  from shady nightclubs to NYC's 4* @elevenmadisonpark – nyti.ms/qCIXMe,Sun Oct 02 09:56:18 CDT 2011
kathykathylala,RT @benschott: Secret restaurant hand signals  from shady nightclubs to NYC's 4* @elevenmadisonpark – nyti.ms/qCIXMe,Mon Oct 03 18:10:45 CDT 2011
vistaConcept,RT @bevysmith Many people are intimidated by WINE & they also think it needs to be pricey  this chart dispels those myths! nyti.ms/nVpj32,Mon Oct 03 09:03:57 CDT 2011
noTORRIous19,RT @bevysmith Rev. Fred L. Shuttlesworth  Civil Rights Leader  Dies at 89: nyti.ms/phazJ2 another GREAT man died today  learn pay homage!,Wed Oct 05 21:22:20 CDT 2011
prvcyovruld,RT @bfeld High-Tech Tools Help Bands Market Directly to Fans: nyti.ms/nRtOKT @topspinmedia  #transmedia,Sun Oct 02 23:57:25 CDT 2011
shannongans,RT @bfeld High-Tech Tools Help Bands Market Directly to Fans: nyti.ms/nRtOKT @topspinmedia  #transmedia,Sun Oct 02 23:57:25 CDT 2011
krisjacobson,RT @BGAlliance #BlueGreenAlliance @steelworkers Intl President Leo W Gerard weighs in on race for clean #energy #jobs in nyti.ms/phZRgs #1U,Sun Oct 02 10:51:56 CDT 2011
zeetung,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 13:57:04 CDT 2011
allisonkilkenny,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 13:57:15 CDT 2011
paeneultima,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 14:05:39 CDT 2011
GaeMar01,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 14:09:17 CDT 2011
pareayh,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 14:27:28 CDT 2011
AmolHatwar,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 16:01:36 CDT 2011
ckaratnytsky,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 19:04:38 CDT 2011
poissonjensen,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 19:09:00 CDT 2011
mongrol23,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 19:18:16 CDT 2011
Steviedgray,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 19:32:51 CDT 2011
meowrz,RT @birgittaj: Read all about it: The Occupied Wall Street Journal debuts with press run of 50 000. nyti.ms/oj0iTF #occupywallstreet,Sat Oct 01 20:19:54 CDT 2011
andblan,RT @bittman: How About a Little Danish? http://t.co/0TF8uFa2,Wed Oct 05 05:18:54 CDT 2011
EnterTheMark,RT @bittman: How About a Little Danish? http://t.co/0TF8uFa2,Wed Oct 05 05:23:20 CDT 2011
martinwilson73,RT @BklynMac Joyce Carol Oates loses out on Nobel yet again  but Tomas Transtromer  published by Ecco over 10 yrs ago wins. nyti.ms/oV1xAu,Thu Oct 06 12:00:40 CDT 2011
maryeleach,RT @brainpicker +1! Three female activists share the 2011 Nobel Peace Prize nyti.ms/rfjJWK,Fri Oct 07 21:51:28 CDT 2011
proch20j,RT @brainyandbrawny: NYTimes: . http://t.co/okPy9IgN state guidelines not being met in phys.ed - I question if they are being met here 2,Wed Oct 05 21:27:45 CDT 2011
primeminister69,RT @Bravo_Fox: Egypt’s Military Unsure When It Will Relinquish Power  U.S. Says http://t.co/HF6nbAxD,Wed Oct 05 05:13:40 CDT 2011
CRPRestaurant,RT @BreakingNews Dalai Lama calls off visit to South Africa for Desmond Tutu's 80th birthday  was not issued visa in time NYT nyti.ms/nZz2UG,Tue Oct 04 09:07:59 CDT 2011
Graniteprof,RT @BrendanNyhan: Strained metaphor alert RT @MattBai: If only #stevejobs had been able to create iPolitics -http://nyti.ms/qCibuU,Thu Oct 06 19:57:45 CDT 2011
KellyJGordon,"RT @brianstelter ""We are the 99%"" RT @michaelluo: spread of #OccupyWallStreet protests around the country: nyti.ms/rhCxBZ  #powertothepeople",Tue Oct 04 00:09:22 CDT 2011
Rajprasong_News,"RT @brianstelter ""We are the 99%"" RT @michaelluo: spread of #OccupyWallStreet protests around the country: nyti.ms/rhCxBZ  #powertothepeople",Tue Oct 04 00:09:22 CDT 2011
bexband,"RT @brianstelter #OccupyWallSt makes the NYT front page for the 1st time: nyti.ms/pZp2uZ ""We could be here for months. Our opponents are...",Sat Oct 01 13:25:30 CDT 2011
johnleesandiego,RT @brianstelter: #OccupyWallStreet makes the NYT front page for the 1st time: nyti.ms/pZp2uZ #globalrevolution,Sat Oct 01 12:50:03 CDT 2011
moxxycat,"RT @brianstelter: The biography ""Steve Jobs"" comes out on Nov. 21  @julie_bosman notes. Jobs granted 40 interviews for it:  nyti.ms/nJiXQR",Wed Oct 05 22:13:15 CDT 2011
safi_sy,RT @brodiesel: @waxfang We don't need radiohead any more than we need idiots spreading rumors. nyti.ms/n7rbBH #occupyportland #occupywallstreet,Tue Oct 04 14:25:14 CDT 2011
waxfang,RT @brodiesel: @waxfang We don't need radiohead any more than we need idiots spreading rumors. nyti.ms/n7rbBH #occupyportland #occupywallstreet,Tue Oct 04 14:25:14 CDT 2011
gabbagadd,RT @bryangreenberg: Picture from NY times today. http://t.co/FZXTR0hJ,Thu Oct 06 12:26:41 CDT 2011
jmarovt,RT @Bubbles2828 via @nytimestheater: The Stratford Shakespeare Festival’s 'Jesus Christ Superstar' will transfer to #Broadway nyti.ms/oezsDs,Tue Oct 04 17:06:57 CDT 2011
lane1008,RT @Bubbles2828 via @nytimestheater: The Stratford Shakespeare Festival’s 'Jesus Christ Superstar' will transfer to #Broadway nyti.ms/oezsDs,Tue Oct 04 17:06:57 CDT 2011
plepeltier,RT @CaravelleChamp: Looking 4 inexpensive winerecomndatins? nyti.ms/pTdT0W look no more: @plepeltier @mikemadrigale @aldosohm @CurtisMW  great suggestions!,Sun Oct 02 20:25:17 CDT 2011
mikemadrigale,RT @CaravelleChamp: Looking 4 inexpensive winerecomndatins? nyti.ms/pTdT0W look no more: @plepeltier @mikemadrigale @aldosohm @CurtisMW  great suggestions!,Mon Oct 03 08:51:40 CDT 2011
meyouhealth,RT @Carbonrally: Simple life = happy life.  Interesting NYT article http://nyti.ms/asqSbj,Wed Oct 05 08:59:17 CDT 2011
gingerconsult,RT @careerconsult: Teachers learning from each other on Twitter  via Twitter chats. http://j.mp/n9Ci4x (cont) http://j.mp/q8XEO2,Sun Oct 02 10:46:37 CDT 2011
americasvoice,RT @CareNotTorture: NYT: NY to consider #medicaid coverage for gender reassignment surgery and hormone therapy for #transgender patients. http://t.co/vMoX80fF,Tue Oct 04 12:33:55 CDT 2011
PauloNYC,RT @CareNotTorture: NYT: NY to consider #medicaid coverage for gender reassignment surgery and hormone therapy for #transgender patients. http://t.co/vMoX80fF,Tue Oct 04 12:33:55 CDT 2011
TPCarney,RT @carney The Krug links to Liberal Insider editor @thestalwart nyti.ms/pZViNI”,Mon Oct 03 16:31:55 CDT 2011
shelalmeida,RT @caroltypes: Pelo menos uma notícia boa  né gente? RT @nytimes Sarah Palin says she’s not running for president. Full story via @thecaucus nyti.ms/o58lqi,Wed Oct 05 17:35:49 CDT 2011
svartman,RT @caroltypes: Pelo menos uma notícia boa  né gente? RT @nytimes Sarah Palin says she’s not running for president. Full story via @thecaucus nyti.ms/o58lqi,Wed Oct 05 17:36:19 CDT 2011
lubar,RT @cdc29: RT @erfagen Creating a sense of place and nostalgia on social media. On Facebook  Recalling Neighborhoods as They Once Were: nyti.ms/p1Nere,Sun Oct 02 19:13:01 CDT 2011
Stylish_Desi,RT @ChaiChatter: Invest in those safety boxes at the bank I'm telling you RT @ChicPapier Bay Area Thieves Seeking Gold Target Indo-Americans: nyti.ms/nVfgEm,Mon Oct 03 15:35:57 CDT 2011
BeBe_Aziz,RT @ChrisDStedman: #ReadMe: RT @Park51: How a Paris Mosque Sheltered Jews in the Holocaust: nyti.ms/qs742f,Tue Oct 04 10:25:33 CDT 2011
steveolenski,RT @ChristaMarzan: w/Time Running Short  #SteveJobs Managed Farewells: nyti.ms/oKSftS // Touching sty abt Steve's last days. @TOlenski #iSad,Fri Oct 07 12:13:17 CDT 2011
kiaras2,RT @christianbowe: This is important-- Palestinians Win Initial Vote on Unesco Bid. via @nytimes nyti.ms/oZ6wvI #palestinestate,Thu Oct 06 21:12:02 CDT 2011
HaribonFnd,"RT @CIFOR_forests: NY Times: ""With Deaths of Forests  a Loss of Key Climate Protectors."" http://t.co/VeFC4ABJ",Wed Oct 05 04:19:22 CDT 2011
mollyterp,RT @CitizenGreen12 Krugman on OWS: Confronting the Malefactors: nyti.ms/ocThGB,Fri Oct 07 17:04:02 CDT 2011
AFreeMansLife,RT @climatekeith: TransCanada #pipeline foes allege bias in U.S. e-mails: nyti.ms/mYMdLi #cdnpoli #tarsands #noKXL,Mon Oct 03 10:55:42 CDT 2011
lexiconstable,RT @Colin_Jones: RT @lheron The 313 Apple patents that list Steve Jobs as an inventor nyti.ms/nDfBhs,Wed Oct 05 19:40:27 CDT 2011
BylineBeat,RT @Colin_Jones: RT @lheron The 313 Apple patents that list Steve Jobs as an inventor nyti.ms/nDfBhs,Wed Oct 05 19:41:56 CDT 2011
auchtagon,RT @Colin_Jones: RT @lheron The 313 Apple patents that list Steve Jobs as an inventor nyti.ms/nDfBhs,Wed Oct 05 19:45:54 CDT 2011
lydiatomkiw,RT @comradewong @blakehounshell: Horrifying photos of North Korea's food crisis nyti.ms/nqOfk8,Sat Oct 08 03:45:31 CDT 2011
jransom4,RT @corinnew: NY Times obituary: Steve Jobs of Apple Dies at 56: http://t.co/x9HAX91h,Wed Oct 05 21:31:19 CDT 2011
MichaelWillett,RT @CrisisBostonPR: um  what? Video of Putin finding ancient jugs while scuba diving was staged nyti.ms/qpJg4Z  We guess he was shooting for pol/Indiana Jones?,Wed Oct 05 12:43:13 CDT 2011
arbesman,"RT @cshea4: No  he's writing op-eds: ""Remember the Dumb Kid in your math class who couldn’t understand what a square root was? Gonehttp://nyti.ms/oTgHM8",Mon Oct 03 09:23:23 CDT 2011
anothercc,RT @Cubfnatic: Check out NY Times Magazine about soaps that mentions @crystalchappell & Venice! nyti.ms/nrBY4y,Mon Oct 03 15:39:22 CDT 2011
samency,RT @Cubfnatic: Check out NY Times Magazine about soaps that mentions @crystalchappell & Venice! nyti.ms/nrBY4y,Mon Oct 03 16:55:13 CDT 2011
mchecamolina,RT @CurroTroya NYTimes: You Love your iPhone. Literally nyti.ms/qtfX6F iPhone 5 is coming!,Sun Oct 02 08:34:21 CDT 2011
Progressive15,RT @curtishubbard: What happens when a Colo. Farmer offers $10.50 per hour to lure Americans to the fields ://nyti.ms/rsrS1y,Wed Oct 05 10:02:02 CDT 2011
JonesOrganics,RT @curtishubbard: What happens when a Colo. Farmer offers $10.50 per hour to lure Americans to the fields ://nyti.ms/rsrS1y,Wed Oct 05 22:07:33 CDT 2011
PatrickMGarvin,RT @dabeard 26 years old  nervous & CEO of @Mashable: How @petecashmore did it  by @NYT_JenPreston nyti.ms/pbvV2B,Mon Oct 03 10:17:42 CDT 2011
olgs7,RT @dabeard: 26 years old  nervous & CEO of @Mashable: How @petecashmore did it  by @NYT_JenPreston nyti.ms/pbvV2B,Mon Oct 03 10:12:09 CDT 2011
bmcclane,RT @dabeard: 26 years old  nervous & CEO of @Mashable: How @petecashmore did it  by @NYT_JenPreston nyti.ms/pbvV2B,Mon Oct 03 10:46:21 CDT 2011
MGHuff,RT @damiencave: Great obit by Markoff NYTimes: Steve Jobs of Apple Dies at 56 nyti.ms/pyUEms #ripstevejobs #SteveJobs,Wed Oct 05 19:34:25 CDT 2011
pinkboxCLARISSA,"RT @DanCitizen: RIP Fred Shuttlesworth ""no equal in terms of courage and putting his life in the line of fire"" to battle segregation http://t.co/lkmUsT8s",Wed Oct 05 17:25:20 CDT 2011
KWRutter,RT @dannidi Close ties b/w State Dept & lobbyists for controversial US-Canada pipeline? Now *there's* a shocker. nyti.ms/mYMdLi,Mon Oct 03 09:04:58 CDT 2011
MLAlexion,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:20:10 CDT 2011
Merlyn43,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:51:04 CDT 2011
kalealugo,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:53:12 CDT 2011
terri_georgia,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:54:13 CDT 2011
sherijr,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:55:00 CDT 2011
MTmarilyn2,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:55:30 CDT 2011
Me4obama,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:56:50 CDT 2011
carrieinco,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 12:59:20 CDT 2011
JOBoomr,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 13:02:08 CDT 2011
morphusbfly,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 13:02:20 CDT 2011
FardigJudith,RT @davidaxelrod: Globally  people are marching  even dying  for democracy. Shameful that in USA  GOP is trying to discourage voting. http://nyti.ms/maer05,Mon Oct 03 14:03:00 CDT 2011
jonstank,RT @davidfolkenflik: Here's other reporting on appt of NPR's new CEO - from NYT's @brianstelter nyti.ms/pyBC4y and the WaPo's @farhipaul http://t.co/FSX4CWAw,Sun Oct 02 21:38:52 CDT 2011
ksablan,RT @davidfolkenflik: Here's other reporting on appt of NPR's new CEO - from NYT's @brianstelter nyti.ms/pyBC4y and the WaPo's @farhipaul http://t.co/FSX4CWAw,Sun Oct 02 21:46:50 CDT 2011
susielkins,RT @davidfolkenflik: Here's other reporting on appt of NPR's new CEO - from NYT's @brianstelter nyti.ms/pyBC4y and the WaPo's @farhipaul http://t.co/FSX4CWAw,Mon Oct 03 05:22:32 CDT 2011
